"code_module","code_presentation","id_student","id_site","date","sum_click"
"FFF","2014B",405192,779076,10,2
"CCC","2014B",412258,729817,186,1
"FFF","2014B",612538,779369,127,9
"CCC","2014B",606724,729783,226,1
"FFF","2014B",627886,779089,94,3
"BBB","2014B",617190,768351,98,1
"BBB","2014B",575251,768377,75,7
"BBB","2014B",616670,768336,220,1
"DDD","2014B",574590,772729,123,7
"FFF","2014B",2095576,779619,13,2
"FFF","2014B",440559,779671,212,2
"CCC","2014B",556584,729784,107,9
"CCC","2014B",284812,729817,166,1
"CCC","2014B",385387,730031,214,1
"GGG","2014B",632989,798830,58,1
"FFF","2014B",527744,779080,-4,3
"DDD","2014B",589963,772705,69,2
"FFF","2014B",2074627,779671,81,2
"DDD","2014B",384372,773202,-17,1
"BBB","2014B",585048,768783,125,2
"CCC","2014B",609229,729683,103,2
"DDD","2014B",365764,772991,74,1
"BBB","2014B",470693,768379,128,1
"CCC","2014B",539784,730007,77,1
"GGG","2014B",614419,798797,-6,2
"FFF","2014B",501421,779653,36,3
"BBB","2014B",617576,768536,191,1
"GGG","2014B",620197,798627,226,9
"EEE","2014B",610684,790828,96,18
"CCC","2014B",576413,730104,168,1
"DDD","2014B",390026,772729,80,2
"CCC","2014B",521297,729789,-2,36
"EEE","2014B",601211,790809,187,1
"FFF","2014B",574028,779671,44,1
"FFF","2014B",437529,779075,15,12
"EEE","2014B",634869,790732,49,2
"CCC","2014B",615031,730007,-5,3
"BBB","2014B",484983,768351,13,7
"BBB","2014B",618399,768376,22,1
"DDD","2014B",611520,773352,23,1
"FFF","2014B",618914,779076,143,3
"GGG","2014B",577792,798689,178,5
"DDD","2014B",566694,773343,49,2
"CCC","2014B",629164,729785,180,2
"FFF","2014B",602862,779400,73,18
"BBB","2014B",617012,768348,43,1
"EEE","2014B",634862,790861,93,10
"DDD","2014B",607130,772729,206,1
"FFF","2014B",631247,779075,69,3
"FFF","2014B",2303413,779075,12,3
"FFF","2014B",518210,779366,143,1
"EEE","2014B",600623,790838,55,3
"FFF","2014B",618004,779075,156,2
"DDD","2014B",598750,773413,-6,1
"CCC","2014B",609229,730072,65,1
"EEE","2014B",622948,790732,26,1
"BBB","2014B",1625718,768337,149,2
"DDD","2014B",546584,773352,-15,1
"CCC","2014B",634570,730007,207,1
"EEE","2014B",575473,790808,17,38
"FFF","2014B",603972,779431,7,2
"BBB","2014B",634491,768351,149,2
"FFF","2014B",402502,779344,121,8
"FFF","2014B",631327,779527,-15,1
"CCC","2014B",1568828,729671,15,8
"FFF","2014B",632588,779668,109,2
"CCC","2014B",578189,729789,16,4
"BBB","2014B",628516,768381,151,4
"FFF","2014B",615225,779582,12,1
"FFF","2014B",550903,779075,96,2
"DDD","2014B",627173,772705,74,3
"CCC","2014B",569342,729683,200,5
"EEE","2014B",2434339,790854,42,5
"DDD","2014B",2503273,773202,48,1
"CCC","2014B",585455,729782,208,2
"CCC","2014B",268018,730007,53,2
"FFF","2014B",587600,779620,163,3
"DDD","2014B",594078,773471,10,1
"FFF","2014B",632895,779672,49,1
"FFF","2014B",550038,779712,-15,1
"FFF","2014B",152626,779075,87,3
"DDD","2014B",532194,772705,64,1
"FFF","2014B",191590,779359,192,2
"CCC","2014B",628565,730054,33,4
"BBB","2014B",630443,768351,195,1
"CCC","2014B",175490,730075,101,1
"FFF","2014B",631111,779631,135,2
"EEE","2014B",629753,790738,80,1
"BBB","2014B",629886,768351,51,7
"CCC","2014B",561774,729671,102,1
"DDD","2014B",2077023,773398,196,2
"BBB","2014B",1341507,768336,104,1
"DDD","2014B",583713,772705,33,1
"FFF","2014B",613900,779080,-6,2
"BBB","2014B",632503,768351,48,1
"FFF","2014B",625536,779679,208,3
"FFF","2014B",629541,779089,210,6
"FFF","2014B",612598,779652,14,2
"CCC","2014B",606724,729787,18,1
"DDD","2014B",1916140,773187,206,4
"FFF","2014B",633319,779078,39,1
"FFF","2014B",625349,779089,51,9
"FFF","2014B",569783,779075,0,1
"CCC","2014B",623667,729810,49,1
"FFF","2014B",2619719,779671,19,1
"BBB","2014B",268301,768405,87,1
"CCC","2014B",607052,729790,31,1
"CCC","2014B",602902,729678,22,1
"CCC","2014B",180976,730050,15,1
"CCC","2014B",487629,729678,99,3
"CCC","2014B",629500,730075,52,1
"BBB","2014B",620427,768351,76,1
"DDD","2014B",2416501,772735,71,3
"CCC","2014B",582950,729683,224,1
"CCC","2014B",543475,729671,36,2
"DDD","2014B",498793,772705,154,1
"FFF","2014B",615429,779653,20,1
"FFF","2014B",611427,779089,1,2
"FFF","2014B",2383307,779671,80,1
"GGG","2014B",628669,798670,9,1
"DDD","2014B",630073,772705,82,2
"BBB","2014B",629240,768351,194,1
"DDD","2014B",440103,772705,1,7
"FFF","2014B",136054,779089,103,1
"CCC","2014B",152962,729784,102,34
"CCC","2014B",1115623,730088,203,1
"BBB","2014B",561978,768382,29,1
"FFF","2014B",417184,779650,197,2
"FFF","2014B",466576,779374,206,3
"BBB","2014B",614742,768351,74,8
"CCC","2014B",2692327,730075,70,1
"BBB","2014B",1625718,768351,207,2
"EEE","2014B",601386,790934,67,2
"BBB","2014B",1341507,768376,30,1
"CCC","2014B",635416,729678,66,1
"BBB","2014B",2578704,768394,38,1
"GGG","2014B",622245,798622,162,2
"BBB","2014B",629037,768468,198,1
"FFF","2014B",506038,779267,65,1
"CCC","2014B",1781834,729674,163,2
"CCC","2014B",521297,730016,-5,2
"CCC","2014B",546400,729683,32,2
"CCC","2014B",580722,730068,14,1
"FFF","2014B",579081,779424,193,5
"FFF","2014B",379769,779075,4,1
"GGG","2014B",618767,798622,220,2
"FFF","2014B",435446,779076,206,2
"GGG","2014B",345881,798687,104,7
"CCC","2014B",480929,729810,65,2
"CCC","2014B",520377,729677,96,1
"BBB","2014B",2148859,768336,93,2
"DDD","2014B",571397,772729,24,5
"DDD","2014B",2087698,772705,104,6
"DDD","2014B",2688692,772705,18,1
"CCC","2014B",418224,730031,225,7
"GGG","2014B",116319,798626,214,12
"BBB","2014B",466377,768393,0,1
"CCC","2014B",2555596,730053,77,1
"FFF","2014B",634820,779075,3,7
"CCC","2014B",466289,729779,58,6
"FFF","2014B",617976,779635,115,1
"CCC","2014B",603477,730117,198,1
"FFF","2014B",626128,779375,193,3
"FFF","2014B",626231,779440,151,9
"FFF","2014B",39882,779424,199,16
"CCC","2014B",598860,729683,62,3
"CCC","2014B",298040,729842,181,2
"FFF","2014B",351181,779439,44,1
"EEE","2014B",577245,790853,-17,1
"CCC","2014B",629710,729680,214,4
"DDD","2014B",585830,772729,191,2
"EEE","2014B",630165,790833,72,4
"GGG","2014B",630776,798670,30,2
"DDD","2014B",621457,772729,15,2
"CCC","2014B",572438,729821,92,1
"FFF","2014B",609868,779665,22,1
"FFF","2014B",277577,779089,141,2
"DDD","2014B",577954,772991,59,1
"FFF","2014B",632923,779339,-1,1
"EEE","2014B",602721,790732,159,5
"CCC","2014B",614844,729678,0,1
"FFF","2014B",594636,779089,171,32
"FFF","2014B",2244285,779261,118,5
"FFF","2014B",499813,779623,51,7
"CCC","2014B",403085,729788,137,1
"EEE","2014B",600181,790834,19,10
"FFF","2014B",295741,779653,0,1
"EEE","2014B",441852,790732,145,4
"DDD","2014B",590541,773455,40,1
"FFF","2014B",611595,779089,186,1
"GGG","2014B",282388,798626,191,1
"GGG","2014B",626585,798670,3,4
"CCC","2014B",470002,729789,17,1
"FFF","2014B",612528,779075,66,1
"EEE","2014B",619014,790732,31,12
"CCC","2014B",1187586,729671,154,7
"CCC","2014B",420345,729671,5,3
"FFF","2014B",404170,779728,62,2
"CCC","2014B",476937,730041,51,1
"FFF","2014B",614163,779427,30,7
"CCC","2014B",423879,729680,224,1
"FFF","2014B",1465407,779336,56,6
"DDD","2014B",562708,773390,122,1
"DDD","2014B",1549107,773029,17,2
"DDD","2014B",624789,773080,0,1
"BBB","2014B",381917,768341,43,1
"FFF","2014B",632363,779585,223,2
"CCC","2014B",580525,730042,108,1
"CCC","2014B",587906,729813,32,1
"FFF","2014B",623438,779347,37,8
"DDD","2014B",1031884,772705,-11,3
"GGG","2014B",598127,798755,5,1
"EEE","2014B",633998,790923,224,1
"FFF","2014B",625995,779613,86,1
"DDD","2014B",375856,772729,62,1
"GGG","2014B",575199,798622,166,2
"CCC","2014B",1739026,729789,-12,1
"FFF","2014B",498828,779351,45,20
"FFF","2014B",581598,779652,198,2
"FFF","2014B",402502,779439,51,1
"FFF","2014B",626987,779349,179,3
"FFF","2014B",237182,779332,-3,2
"GGG","2014B",593785,798635,86,16
"BBB","2014B",634976,768396,6,2
"DDD","2014B",2558463,773294,49,1
"FFF","2014B",624499,779652,18,3
"DDD","2014B",610285,773182,22,2
"DDD","2014B",498793,772729,14,3
"FFF","2014B",2554552,779089,51,7
"BBB","2014B",571897,768575,135,1
"DDD","2014B",50476,772705,143,1
"FFF","2014B",611855,779619,-17,1
"BBB","2014B",578282,768536,12,1
"FFF","2014B",624946,779428,209,1
"BBB","2014B",589444,768338,0,4
"BBB","2014B",296232,768779,-5,1
"FFF","2014B",579081,779652,6,1
"FFF","2014B",418218,779623,14,1
"CCC","2014B",1095916,729680,239,2
"DDD","2014B",631851,772734,115,1
"EEE","2014B",144745,790737,158,1
"GGG","2014B",510874,798686,203,1
"CCC","2014B",630896,730023,40,1
"BBB","2014B",421992,768340,34,6
"DDD","2014B",585830,773099,217,2
"CCC","2014B",420935,729683,8,7
"BBB","2014B",562857,768341,44,1
"DDD","2014B",608322,772735,14,1
"FFF","2014B",628098,779333,89,1
"FFF","2014B",629881,779779,161,1
"BBB","2014B",2574365,768771,11,1
"FFF","2014B",317394,779368,126,12
"DDD","2014B",635141,773029,75,1
"DDD","2014B",442873,772729,44,1
"CCC","2014B",622368,729828,91,1
"CCC","2014B",2134237,730027,99,1
"DDD","2014B",626679,773294,49,1
"FFF","2014B",630015,779402,108,1
"BBB","2014B",621301,768340,207,2
"BBB","2014B",437565,768348,3,7
"BBB","2014B",60830,768376,193,1
"DDD","2014B",622571,773455,-6,1
"FFF","2014B",631311,779259,14,1
"DDD","2014B",2333244,772729,48,8
"CCC","2014B",629081,729671,65,8
"CCC","2014B",536435,729671,18,3
"BBB","2014B",533077,768348,23,2
"EEE","2014B",633746,790837,73,1
"BBB","2014B",597316,768338,14,1
"GGG","2014B",118474,798622,27,3
"CCC","2014B",338731,729671,93,2
"BBB","2014B",50069,768336,22,2
"EEE","2014B",621655,790732,68,1
"BBB","2014B",625477,768783,63,1
"BBB","2014B",2641657,768393,190,1
"EEE","2014B",478791,790833,57,1
"FFF","2014B",178179,779259,214,3
"EEE","2014B",625126,790866,149,4
"DDD","2014B",447162,773297,12,1
"CCC","2014B",618279,730012,16,1
"FFF","2014B",203568,779529,-14,3
"DDD","2014B",551171,772729,79,4
"EEE","2014B",444197,790934,68,1
"CCC","2014B",582879,730072,98,1
"BBB","2014B",2392789,768405,114,2
"CCC","2014B",541003,730133,228,1
"GGG","2014B",620946,798622,49,1
"FFF","2014B",621475,779369,126,3
"DDD","2014B",35502,773317,26,1
"CCC","2014B",520377,729790,44,2
"FFF","2014B",2492787,779259,22,138
"DDD","2014B",617619,773182,1,4
"GGG","2014B",556406,798620,180,3
"DDD","2014B",577954,772729,100,1
"GGG","2014B",610967,798622,47,14
"EEE","2014B",544295,790740,16,3
"DDD","2014B",628915,772997,64,2
"CCC","2014B",482280,730035,23,2
"DDD","2014B",632793,773127,74,1
"CCC","2014B",622652,729793,126,1
"GGG","2014B",626159,798620,120,3
"DDD","2014B",2450650,772990,0,1
"BBB","2014B",625857,768401,92,1
"BBB","2014B",581353,768351,205,1
"BBB","2014B",294513,768351,7,3
"CCC","2014B",385120,729787,14,6
"GGG","2014B",120611,798756,150,1
"FFF","2014B",445818,779075,49,22
"FFF","2014B",628561,779089,24,3
"CCC","2014B",142935,729782,117,16
"DDD","2014B",627397,773008,149,17
"FFF","2014B",2570929,779551,128,1
"CCC","2014B",361410,730010,176,3
"FFF","2014B",615225,779341,227,3
"EEE","2014B",632641,790732,40,5
"DDD","2014B",474153,772704,16,1
"FFF","2014B",625291,779262,226,1
"DDD","2014B",618940,773196,0,3
"FFF","2014B",564632,779368,129,1
"CCC","2014B",152962,729786,157,1
"FFF","2014B",183429,779678,227,10
"CCC","2014B",633857,729683,1,1
"CCC","2014B",1568828,730052,228,1
"CCC","2014B",2692327,729779,63,3
"CCC","2014B",629862,729677,124,1
"CCC","2014B",236620,729785,178,2
"DDD","2014B",1939179,772729,49,4
"FFF","2014B",613928,779652,86,6
"EEE","2014B",630047,790934,108,3
"FFF","2014B",594636,779089,103,1
"CCC","2014B",169380,730080,192,2
"DDD","2014B",634681,772701,225,1
"DDD","2014B",612563,773144,-15,1
"EEE","2014B",627907,790732,23,9
"CCC","2014B",311616,729683,153,1
"BBB","2014B",490391,768378,154,1
"DDD","2014B",630596,773471,27,1
"DDD","2014B",619851,773295,53,1
"FFF","2014B",634479,779351,84,1
"CCC","2014B",633857,729788,100,1
"BBB","2014B",585048,768597,53,1
"CCC","2014B",509102,729676,24,1
"EEE","2014B",83219,790934,23,1
"FFF","2014B",414258,779347,75,7
"CCC","2014B",633112,729789,-18,1
"FFF","2014B",251375,779671,-18,1
"CCC","2014B",351775,729671,65,13
"CCC","2014B",2641486,730035,51,2
"GGG","2014B",593785,798672,151,6
"CCC","2014B",234311,729807,87,1
"FFF","2014B",626700,779349,24,13
"CCC","2014B",595492,729678,28,2
"FFF","2014B",412695,779612,27,1
"GGG","2014B",630569,798683,124,2
"BBB","2014B",508400,768393,22,2
"BBB","2014B",384636,768474,2,1
"CCC","2014B",601550,730007,148,2
"CCC","2014B",397506,729817,226,1
"CCC","2014B",556295,729680,201,2
"EEE","2014B",626516,790866,140,1
"DDD","2014B",607462,772734,140,7
"FFF","2014B",571050,779075,222,6
"FFF","2014B",498266,779076,76,3
"CCC","2014B",593305,729822,64,1
"CCC","2014B",624126,729797,1,10
"CCC","2014B",2410519,730075,42,1
"EEE","2014B",424978,790732,25,3
"CCC","2014B",628383,729671,154,1
"FFF","2014B",2244285,779652,53,1
"FFF","2014B",2176759,779382,147,8
"FFF","2014B",628152,779089,75,12
"FFF","2014B",598571,779652,95,1
"GGG","2014B",633660,798756,-4,2
"EEE","2014B",464724,790740,148,6
"CCC","2014B",634507,729792,54,1
"DDD","2014B",628915,772733,2,1
"FFF","2014B",277577,779620,2,1
"EEE","2014B",188662,790732,179,8
"FFF","2014B",228729,779259,23,2
"GGG","2014B",613616,798668,185,7
"FFF","2014B",621998,779652,5,1
"CCC","2014B",585455,729781,226,2
"CCC","2014B",251385,729788,131,1
"CCC","2014B",622302,729782,95,8
"EEE","2014B",2187588,790856,97,1
"DDD","2014B",523978,773101,172,1
"GGG","2014B",610127,798628,221,8
"CCC","2014B",289009,729779,67,1
"FFF","2014B",596482,779089,45,7
"BBB","2014B",594061,768340,33,9
"CCC","2014B",631473,730045,14,2
"BBB","2014B",620507,768351,44,2
"FFF","2014B",633756,779427,12,11
"CCC","2014B",527826,729798,221,18
"FFF","2014B",443007,779265,187,2
"FFF","2014B",589016,779623,7,1
"BBB","2014B",632869,768378,101,1
"BBB","2014B",594061,768340,81,2
"BBB","2014B",2082318,768771,38,1
"DDD","2014B",613667,772705,51,1
"EEE","2014B",70537,790866,143,8
"EEE","2014B",1661805,790737,15,6
"FFF","2014B",632339,779075,176,2
"FFF","2014B",627679,779076,-1,3
"FFF","2014B",256740,779724,-2,1
"GGG","2014B",447475,798618,192,1
"EEE","2014B",630900,790838,144,3
"CCC","2014B",1534494,729789,9,2
"DDD","2014B",58617,772734,158,1
"BBB","2014B",621301,768351,76,2
"EEE","2014B",635515,790819,37,4
"DDD","2014B",583775,773397,10,1
"FFF","2014B",623496,779262,226,1
"DDD","2014B",633864,773029,31,2
"CCC","2014B",489929,730065,19,2
"DDD","2014B",634648,773389,116,1
"DDD","2014B",624839,772705,228,1
"CCC","2014B",1474869,729785,173,27
"CCC","2014B",595164,729671,107,1
"FFF","2014B",617976,779410,179,10
"FFF","2014B",628004,779075,34,2
"DDD","2014B",201151,773031,200,1
"CCC","2014B",630005,729671,112,2
"CCC","2014B",626998,729671,207,6
"EEE","2014B",70537,790837,47,1
"FFF","2014B",67986,779671,23,2
"FFF","2014B",560399,779382,143,21
"FFF","2014B",602862,779671,-11,2
"DDD","2014B",627184,773116,24,1
"DDD","2014B",624052,772738,225,6
"FFF","2014B",600893,779089,101,1
"CCC","2014B",625782,730091,227,1
"FFF","2014B",256740,779351,50,22
"GGG","2014B",628715,798737,86,1
"EEE","2014B",634817,790827,145,8
"CCC","2014B",635416,730013,227,1
"DDD","2014B",2619496,773034,90,2
"CCC","2014B",537654,730035,136,1
"FFF","2014B",618519,779269,94,1
"CCC","2014B",124193,730088,222,1
"BBB","2014B",620427,768338,0,1
"FFF","2014B",578764,779089,24,5
"DDD","2014B",633960,773115,94,1
"FFF","2014B",379107,779089,53,2
"FFF","2014B",617998,779620,220,2
"FFF","2014B",625548,779438,226,2
"FFF","2014B",550925,779335,-5,1
"DDD","2014B",1735651,772705,-18,10
"DDD","2014B",598102,773187,159,4
"FFF","2014B",605475,779395,78,2
"BBB","2014B",506622,768346,91,2
"FFF","2014B",616794,779075,66,4
"DDD","2014B",626607,773202,91,4
"CCC","2014B",556295,729682,83,2
"DDD","2014B",630301,772705,17,3
"BBB","2014B",614871,768393,148,1
"EEE","2014B",1861830,790732,11,4
"DDD","2014B",2503273,773471,53,1
"DDD","2014B",523857,773298,198,1
"FFF","2014B",518210,779615,94,1
"CCC","2014B",576383,729677,125,2
"BBB","2014B",172137,768351,75,2
"DDD","2014B",2228206,773367,-17,1
"FFF","2014B",627595,779075,23,5
"CCC","2014B",206245,729683,54,1
"CCC","2014B",605571,729790,32,1
"EEE","2014B",627750,790853,66,1
"DDD","2014B",232827,773371,74,1
"FFF","2014B",630326,779369,121,7
"FFF","2014B",630015,779629,46,1
"DDD","2014B",2698251,773202,196,1
"CCC","2014B",509029,730022,65,1
"CCC","2014B",506206,729785,184,1
"DDD","2014B",505815,772734,157,2
"EEE","2014B",623797,790732,3,17
"DDD","2014B",2452902,773037,38,1
"FFF","2014B",633717,779652,73,1
"FFF","2014B",2659650,779080,148,17
"CCC","2014B",418623,729671,96,1
"DDD","2014B",626146,772729,172,2
"CCC","2014B",475945,729678,237,1
"FFF","2014B",2419081,779555,-18,1
"DDD","2014B",617442,772725,27,6
"DDD","2014B",627276,773008,132,1
"FFF","2014B",622392,779671,15,5
"CCC","2014B",574221,730063,5,2
"CCC","2014B",119729,729671,11,2
"FFF","2014B",568954,779410,186,1
"DDD","2014B",629696,773259,228,3
"DDD","2014B",550638,772705,-15,4
"FFF","2014B",402449,779746,150,4
"BBB","2014B",606313,768351,158,6
"FFF","2014B",558105,779089,197,5
"FFF","2014B",585454,779429,75,1
"BBB","2014B",613881,768351,11,4
"DDD","2014B",2502516,772705,133,4
"FFF","2014B",622976,779684,3,1
"EEE","2014B",503872,790845,163,7
"CCC","2014B",358075,729671,-9,1
"BBB","2014B",397312,768351,47,1
"EEE","2014B",366424,790828,85,5
"BBB","2014B",622982,768771,89,1
"DDD","2014B",614265,772705,217,1
"FFF","2014B",269730,779075,199,2
"CCC","2014B",582087,730104,183,2
"FFF","2014B",627067,779089,94,1
"EEE","2014B",2064873,790732,133,5
"BBB","2014B",623169,768379,152,2
"FFF","2014B",297014,779652,78,4
"BBB","2014B",626843,768351,5,1
"FFF","2014B",628720,779261,203,15
"BBB","2014B",1540042,768351,219,1
"CCC","2014B",2134237,730057,18,1
"CCC","2014B",233444,729671,66,6
"DDD","2014B",622192,772995,14,1
"EEE","2014B",630165,790838,67,4
"CCC","2014B",430686,729794,224,14
"CCC","2014B",2088765,730020,10,1
"DDD","2014B",625864,773456,52,1
"BBB","2014B",612370,768351,89,1
"GGG","2014B",487278,798668,178,8
"DDD","2014B",360759,773182,-5,5
"EEE","2014B",469761,790740,32,7
"FFF","2014B",631247,779671,67,1
"FFF","2014B",622935,779355,65,1
"FFF","2014B",633319,779089,48,1
"BBB","2014B",99799,768484,58,1
"EEE","2014B",630606,790732,-5,1
"CCC","2014B",585393,729782,101,7
"CCC","2014B",622368,729779,62,13
"FFF","2014B",604698,779076,192,2
"DDD","2014B",2635116,773244,128,1
"FFF","2014B",545741,779259,12,2
"EEE","2014B",628910,790740,235,3
"FFF","2014B",618914,779080,24,14
"DDD","2014B",51030,773342,211,1
"FFF","2014B",379042,779263,222,7
"GGG","2014B",387294,798620,201,5
"GGG","2014B",621473,798622,137,1
"CCC","2014B",631981,729779,66,2
"EEE","2014B",614952,790732,68,1
"FFF","2014B",589548,779379,0,4
"CCC","2014B",634853,729671,46,1
"FFF","2014B",2463282,779089,70,1
"FFF","2014B",629693,779075,3,4
"EEE","2014B",617355,790863,165,1
"FFF","2014B",483389,779089,170,8
"BBB","2014B",595047,768475,-3,1
"CCC","2014B",624164,730127,201,1
"FFF","2014B",553160,779089,58,1
"FFF","2014B",618279,779653,24,1
"CCC","2014B",580525,729810,65,2
"CCC","2014B",622215,729671,44,1
"EEE","2014B",417547,790921,63,1
"CCC","2014B",1561431,730071,106,1
"CCC","2014B",1474869,729676,19,3
"DDD","2014B",630613,773431,47,2
"FFF","2014B",537938,779379,12,18
"CCC","2014B",626763,729788,132,1
"FFF","2014B",622442,779075,18,1
"BBB","2014B",626642,768376,47,15
"FFF","2014B",618293,779089,94,2
"DDD","2014B",546654,773122,2,3
"FFF","2014B",628925,779395,181,19
"DDD","2014B",629452,772705,208,6
"DDD","2014B",618683,772990,-2,1
"GGG","2014B",618893,798618,94,4
"FFF","2014B",622374,779259,20,1
"BBB","2014B",444561,768771,95,1
"DDD","2014B",2473025,773028,26,1
"CCC","2014B",624060,729676,18,20
"FFF","2014B",622392,779452,15,2
"FFF","2014B",611635,779075,225,4
"CCC","2014B",49119,729784,135,1
"FFF","2014B",178179,779653,137,1
"FFF","2014B",1627052,779089,129,4
"FFF","2014B",628972,779652,130,1
"CCC","2014B",632017,730050,27,1
"GGG","2014B",634061,798618,126,1
"CCC","2014B",585393,729680,204,1
"EEE","2014B",629506,790934,-10,1
"CCC","2014B",554470,730011,-18,1
"CCC","2014B",361410,729779,62,26
"CCC","2014B",445972,729680,226,1
"FFF","2014B",622976,779639,162,3
"FFF","2014B",610992,779433,225,11
"BBB","2014B",228481,768336,2,13
"GGG","2014B",519910,798622,5,1
"BBB","2014B",625768,768377,75,1
"DDD","2014B",619297,772729,97,2
"CCC","2014B",560311,730043,147,1
"DDD","2014B",616952,773319,32,1
"BBB","2014B",628402,768351,3,1
"BBB","2014B",567757,768396,7,1
"DDD","2014B",629452,772702,211,1
"EEE","2014B",627399,790934,207,3
"CCC","2014B",231339,729791,50,2
"GGG","2014B",372837,798633,153,2
"DDD","2014B",526175,772705,-10,4
"FFF","2014B",634209,779705,28,1
"EEE","2014B",585393,790829,183,1
"BBB","2014B",487002,768337,107,1
"CCC","2014B",1440467,730018,80,1
"GGG","2014B",631542,798671,179,1
"DDD","2014B",627276,773400,31,1
"FFF","2014B",2264054,779075,48,7
"BBB","2014B",519859,768655,98,4
"CCC","2014B",408371,729671,-5,6
"DDD","2014B",54810,773196,49,1
"DDD","2014B",554065,773119,211,1
"GGG","2014B",579692,798687,88,1
"DDD","2014B",585830,772729,6,14
"DDD","2014B",614406,773030,10,1
